,id,title,popularity,overview,tagline,keywords,cast,genres,combined
2561,25764,Dasepo Naughty Girls,1.45696,student sampm independent study popular internet novel,,spanking christianity transmitted for sadomasochism gangster disease comedy first child sight bucket bullying dragon urine of comic sexually dancing based prostitution boss cross transgender masturbation community paparazzi pyramid erection school poverty uniform teenage gay at outhouse dresser up schoolgirl adoption musical scheme kidnapping korea cyclops given number high giant buddhism south teen cybersex on love,kimokbin leekyeon songhayoon ohjeongnam hyewonpark minhyeoklee yoogun eunseong jiyeonghong imhyejin eunseonglee leewonjong parkjinwoo,romance comedy,student sampm independent study popular internet novel  spanking christianity transmitted for sadomasochism gangster disease comedy first child sight bucket bullying dragon urine of comic sexually dancing based prostitution boss cross transgender masturbation community paparazzi pyramid erection school poverty uniform teenage gay at outhouse dresser up schoolgirl adoption musical scheme kidnapping korea cyclops given number high giant buddhism south teen cybersex on love kimokbin leekyeon songhayoon ohjeongnam hyewonpark minhyeoklee yoogun eunseong jiyeonghong imhyejin eunseonglee leewonjong parkjinwoo romance comedy
2562,39408,The Creature Walks Among Us,0.546229,black lagoon franchise sees gill man turned,city screams terror,gill creature lagoon murder sea sequel scientist man monster transformation water,rexreason jeffmorrow leighsnowden greggpalmer mauricemanson jamesrawley davidmcmahon paulfierro lillianmolieri frankchase ricoubrowning donmegowan larryhudson,horror sciencefiction,black lagoon franchise sees gill man turned city screams terror gill creature lagoon murder sea sequel scientist man monster transformation water rexreason jeffmorrow leighsnowden greggpalmer mauricemanson jamesrawley davidmcmahon paulfierro lillianmolieri frankchase ricoubrowning donmegowan larryhudson horror sciencefiction
2563,3125,Dracula vs. Frankenstein,1.513005,mad doctor frankenstein monster dracula conspires resurrect,,rooftop frankenstein film amusement park frankensteins monster decapitation gorilla poverty drug dracula lsd schlock decapitated head row chase ax,jcarrolnaish lonchaneyjr anthonyeisley greydonclark zandorvorkov reginacarrol russtamblyn brucekimball shellyweiss angelorossitto annemorrell williambonner forrestjackerman marialease albertcole garykent connienelson irvsaunders johnbloom,horror sciencefiction,mad doctor frankenstein monster dracula conspires resurrect  rooftop frankenstein film amusement park frankensteins monster decapitation gorilla poverty drug dracula lsd schlock decapitated head row chase ax jcarrolnaish lonchaneyjr anthonyeisley greydonclark zandorvorkov reginacarrol russtamblyn brucekimball shellyweiss angelorossitto annemorrell williambonner forrestjackerman marialease albertcole garykent connienelson irvsaunders johnbloom horror sciencefiction
2564,82667,Five Bloody Graves,0.47984899999999997,gunman fearsome apache satago across satagos marauders,lawless women lustmad,scalping film independent knife native revenge fight rape american,robertdix scottbrady jimdavis johncarradine paularaymond johnbudcardos darlenelucht vickivolante rayyoung kenosborne victoradamson julieedwards fredmeyers mariapolo jillwoelfel generaymond,western thriller,gunman fearsome apache satago across satagos marauders lawless women lustmad scalping film independent knife native revenge fight rape american robertdix scottbrady jimdavis johncarradine paularaymond johnbudcardos darlenelucht vickivolante rayyoung kenosborne victoradamson julieedwards fredmeyers mariapolo jillwoelfel generaymond western thriller
2565,5742,"Cherry, Harry & Raquel!",1.164316,harry smuggling marijuana makes love uschi digard,,nudity female swimming lesbian nurse apache shootout scene homosexuality pool car murder sex breast violence desert sheriff softcore exploitation male buxom surrealism chase,larissaely lindaashton charlesnapier bertsantos frankbolger uschidigard michellegrand johnkoester danielroberts,action comedy,harry smuggling marijuana makes love uschi digard  nudity female swimming lesbian nurse apache shootout scene homosexuality pool car murder sex breast violence desert sheriff softcore exploitation male buxom surrealism chase larissaely lindaashton charlesnapier bertsantos frankbolger uschidigard michellegrand johnkoester danielroberts action comedy
2566,5747,Common Law Cabin,0.48006000000000004,rickert unclaimed jewelry exdetective barney arrives owner,big woman appetites,nudity female,kenswofford alainacapri jackiemoran adelerein andrewhagara frankbolger johnfurlong georgecostello babettebardot,comedy drama,rickert unclaimed jewelry exdetective barney arrives owner big woman appetites nudity female kenswofford alainacapri jackiemoran adelerein andrewhagara frankbolger johnfurlong georgecostello babettebardot comedy drama
2567,26599,Duel of Hearts,1.213965,lady caroline faye meets lord vane brecon,,castle murder,alisondoody michaelyork benedicttaylor geraldinechaplin billiewhitelaw jolyonbaker,tvmovie drama mystery romance,lady caroline faye meets lord vane brecon  castle murder alisondoody michaelyork benedicttaylor geraldinechaplin billiewhitelaw jolyonbaker tvmovie drama mystery romance
2568,131830,"Rag. Arturo De Fanti, bancario precario",0.600785,,,,paolovillaggio catherinespaak annamazzamauro gigireder carlogiuffrè annamariarizzoli vincenzocrocitti enricabonaccorti ugobologna giovannasanfilippo angelopellegrino paolopaolino,,paolovillaggio catherinespaak annamazzamauro gigireder carlogiuffrè annamariarizzoli vincenzocrocitti enricabonaccorti ugobologna giovannasanfilippo angelopellegrino paolopaolino
2569,53121,Barking Water,0.410945,home time one frankie must go last,,film independent,caseycamphorinek richardraywhitman jonproudstar aaronriggs marcusfrejo lauraspencer isabelarchuleta zoeballentine lorilynnecross fiawnaforte beauharjo,drama,home time one frankie must go last  film independent caseycamphorinek richardraywhitman jonproudstar aaronriggs marcusfrejo lauraspencer isabelarchuleta zoeballentine lorilynnecross fiawnaforte beauharjo drama
2570,87884,The Teacher,0.57091,lou diane 28yearold teacher whos husband ralphs,youthful morality entire,teacher nudity female,angeltompkins jaynorth anthonyjames marleneschmidt barryatwater medflory rudyherrerajr quinnohara siviaberg richardwinterstein katherinecassavetes ladyrowlands cassandralucas,thriller crime,lou diane 28yearold teacher whos husband ralphs youthful morality entire teacher nudity female angeltompkins jaynorth anthonyjames marleneschmidt barryatwater medflory rudyherrerajr quinnohara siviaberg richardwinterstein katherinecassavetes ladyrowlands cassandralucas thriller crime
2571,56339,Qualunquemente,4.388407,sleazy entrepreneur cetto la qualunque comes back,,political satire,antonioalbanese lorenzaindovina davidegiordano salvatorecantalupo sergiorubini nicolarignanese antoniogerardi veronicadesilva asiandiaye alfonsopostiglione massimocagnina luigimariaburruano massimodelorenzo mauriziocomito antoniofulfaro mariocordova gianlucacammisa,comedy,sleazy entrepreneur cetto la qualunque comes back  political satire antonioalbanese lorenzaindovina davidegiordano salvatorecantalupo sergiorubini nicolarignanese antoniogerardi veronicadesilva asiandiaye alfonsopostiglione massimocagnina luigimariaburruano massimodelorenzo mauriziocomito antoniofulfaro mariocordova gianlucacammisa comedy
2572,89870,Brooklyn Boheme,0.228859,great spike lee chris rock branford marsalis,,director woman,spikelee branfordmarsalis rosieperez chrisrock carlrux saulwilliams,documentary,great spike lee chris rock branford marsalis  director woman spikelee branfordmarsalis rosieperez chrisrock carlrux saulwilliams documentary
2573,2166,The Revengers' Comedies,1.537225,karen henry knightly helena bonham carter plot,even got funnier,attempt single bridge revenge suicide,samneill helenabonhamcarter johnwood rupertgraves martinclunes stevecoogan kristinscottthomas lizsmith adrianscarborough charlottecoleman anitadobson sandrareinton zoehilson jamieobrien françoisdomange dickenashworth,comedy crime romance,karen henry knightly helena bonham carter plot even got funnier attempt single bridge revenge suicide samneill helenabonhamcarter johnwood rupertgraves martinclunes stevecoogan kristinscottthomas lizsmith adrianscarborough charlottecoleman anitadobson sandrareinton zoehilson jamieobrien françoisdomange dickenashworth comedy crime romance
2574,34334,That Night,1.6457689999999998,troubled sixteenyearold neighbor comingofage story elevenyearold girl,everyones life theres,father teenage bowling girl love,cthomashowell juliettelewis helenshaver elizadushku jsmithcameron johndossett katherineheigl,drama romance,troubled sixteenyearold neighbor comingofage story elevenyearold girl everyones life theres father teenage bowling girl love cthomashowell juliettelewis helenshaver elizadushku jsmithcameron johndossett katherineheigl drama romance
2575,3602,I'll Always Know What You Did Last Summer,5.223401,july 4th legend killed teenagers prank based,knows might kill,singer dumpster colorado crutch torch loss fourth female fireworks suicide baseball phone bat garbage of skateboard violence rock cell friend note chainsaw july concert blow,brookenevin davidpaetkau kcclyde sethpackard torreydevitto beneaster claytontaylor michaelflynn donshanks,horror,july 4th legend killed teenagers prank based knows might kill singer dumpster colorado crutch torch loss fourth female fireworks suicide baseball phone bat garbage of skateboard violence rock cell friend note chainsaw july concert blow brookenevin davidpaetkau kcclyde sethpackard torreydevitto beneaster claytontaylor michaelflynn donshanks horror
2576,54734,Small Potatoes: Who Killed the USFL?,0.54473,usfl league three football plucked straight heisman,three glorious years,sports league sport,donaldtrump burtreynolds herschelwalker miketollin,documentary,usfl league three football plucked straight heisman three glorious years sports league sport donaldtrump burtreynolds herschelwalker miketollin documentary
2577,31150,Intruder,5.456906,overnight stock crew local supermarket find mysterious,new dimension terror,supermarket slasher,elizabethcox renéeestevez danhicks brucecampbell samraimi tedraimi davidbyrnes eugenerobertglazer billymarti burrsteers craigstark tomlester alvymoore emilsitka lawrencebender,horror thriller,overnight stock crew local supermarket find mysterious new dimension terror supermarket slasher elizabethcox renéeestevez danhicks brucecampbell samraimi tedraimi davidbyrnes eugenerobertglazer billymarti burrsteers craigstark tomlester alvymoore emilsitka lawrencebender horror thriller
2578,36529,Metamorphosis,0.444072,stop ageing tries horrendous consequences geneticists working,witness change,metamorphosis researcher dna rejuvenate serum university monster testing violence,genelebrock catherinebaranov harrycason davidwicker jasonarnold stephenbrown tomstory annacolona wallydoyle serinasteinberg waynepotrafka timwright allisonstokes lauragemser georgeeastman,horror sciencefiction,stop ageing tries horrendous consequences geneticists working witness change metamorphosis researcher dna rejuvenate serum university monster testing violence genelebrock catherinebaranov harrycason davidwicker jasonarnold stephenbrown tomstory annacolona wallydoyle serinasteinberg waynepotrafka timwright allisonstokes lauragemser georgeeastman horror sciencefiction
2579,45431,Devil in the Flesh,0.9936450000000001,mysterious house fire rebellious teen debbie strand,hot cold blooded,mystery fire seduction teacher violence,rosemcgowan alexmcarthur philmorris pegshirley robertsilver jcbrand sherrierose ryanbittle julianickson krissycarlson philipboyd richardbarnes morgandistefano alomawright carrickoquinn rickoverton edberke tomsimmons kenfording jamesjudecourtney nicklee endrehules michaelmichaud schultz saravanhorn wendyrobie,horror thriller,mysterious house fire rebellious teen debbie strand hot cold blooded mystery fire seduction teacher violence rosemcgowan alexmcarthur philmorris pegshirley robertsilver jcbrand sherrierose ryanbittle julianickson krissycarlson philipboyd richardbarnes morgandistefano alomawright carrickoquinn rickoverton edberke tomsimmons kenfording jamesjudecourtney nicklee endrehules michaelmichaud schultz saravanhorn wendyrobie horror thriller
2580,86000,Always,4.149212,cheolmin television woman drama series starts becoming,,blindness attraction,sojisub hanhyojoo choseongha gooseunghyun,romance drama,cheolmin television woman drama series starts becoming  blindness attraction sojisub hanhyojoo choseongha gooseunghyun romance drama
2581,97938,Heart of the Country,1.0927,north carolina faith father ’ behind filmmaker,,,janakramer geraldmcraney randywayne shaunsipos annehawthorne sydneypenny johnward stefanhajek sheilashah andrewmasset stephanienorthrup caliward bonniejohnson rosalieautumnmiller jeffreyjpries gregoryalanwilliams zeekozaki zacktiegan,family romance drama,north carolina faith father ’ behind filmmaker   janakramer geraldmcraney randywayne shaunsipos annehawthorne sydneypenny johnward stefanhajek sheilashah andrewmasset stephanienorthrup caliward bonniejohnson rosalieautumnmiller jeffreyjpries gregoryalanwilliams zeekozaki zacktiegan family romance drama
2582,8460,The Skulls II,4.184295,skulls ryan sommers robin dunne private chambers,,literature secret lacrosse coffin ducati coroner brotherhood lecture connecticut morgue initiation,robindunne nathanwest ashleytesoro lindybooth jamesgallanders andrewgillies,action comedy thriller romance,skulls ryan sommers robin dunne private chambers  literature secret lacrosse coffin ducati coroner brotherhood lecture connecticut morgue initiation robindunne nathanwest ashleytesoro lindybooth jamesgallanders andrewgillies action comedy thriller romance
2583,33558,Dog Eat Dog,0.8336979999999999,shakedown job break eusebio two hoods code,,cali hotel plastic torture bag black corpse dog over colombia magic burning boss manager room mafia chainsaw curse ones head barking,marlonmoreno andrésparra alvarorodriguez blasjaramillo johnalexcastillo óscarborda,action drama foreign romance thriller,shakedown job break eusebio two hoods code  cali hotel plastic torture bag black corpse dog over colombia magic burning boss manager room mafia chainsaw curse ones head barking marlonmoreno andrésparra alvarorodriguez blasjaramillo johnalexcastillo óscarborda action drama foreign romance thriller
2584,148652,The Eleventh Victim,1.452426,atlanta follows assistant district attorney hailey dean,,,jenniegarth colincunningham tyronleitso davidlewis ronartest jasonschombing,thriller,atlanta follows assistant district attorney hailey dean   jenniegarth colincunningham tyronleitso davidlewis ronartest jasonschombing thriller
2585,4255,The Party at Kitty and Stud's,1.045731,stud kitty light sampm specifically beltwhipping three,,erection penis erotic movie male nudity sex female group,sylvesterstallone henriettaholm nicholaswarren frankmicelli jodivanprang barbarastrom janetbanzet,drama action comedy,stud kitty light sampm specifically beltwhipping three  erection penis erotic movie male nudity sex female group sylvesterstallone henriettaholm nicholaswarren frankmicelli jodivanprang barbarastrom janetbanzet drama action comedy
2586,106417,Kaiji 2: The Ultimate Gambler,1.13376,kaiji yen million 1 hard labour one,,,tatsuyafujiwara yusukeiseya yurikoyoshitaka katsuhisanamase teruyukikagawa yoshizumiito hayatokakizawa,thriller drama,kaiji yen million 1 hard labour one   tatsuyafujiwara yusukeiseya yurikoyoshitaka katsuhisanamase teruyukikagawa yoshizumiito hayatokakizawa thriller drama
2587,86332,The Redeemer: Son of Satan!,0.611242,high school 10th reunion old psychotic masked,terror … come,reunion class,damienknight jeannettaarnette nickcarter nikkibarthen michaelhollingsworth,horror,high school 10th reunion old psychotic masked terror … come reunion class damienknight jeannettaarnette nickcarter nikkibarthen michaelhollingsworth horror
2588,80219,Homeless to Harvard: The Liz Murray Story,5.091993,liz drugaddicted parents becomes homeless true story,believed nothing believe,teenager homeless,thorabirch michaelriley kellylynch robertbockstael makylasmith ellenpage,drama tvmovie,liz drugaddicted parents becomes homeless true story believed nothing believe teenager homeless thorabirch michaelriley kellylynch robertbockstael makylasmith ellenpage drama tvmovie
2589,160718,I Spy Returns,0.06704299999999999,babies dont get hurt old robinson high,,series spy based tv on,billcosby robertculp georgenewbern,tvmovie action adventure comedy,babies dont get hurt old robinson high  series spy based tv on billcosby robertculp georgenewbern tvmovie action adventure comedy
2590,27338,The Pretender 2001,0.762688,jarod powerful centre revelations also two old,hunt let chase,amnesia investigator,michaeltweiss andreaparker patrickbauchau jongries harvepresnell yannickbisson jamesdenton,tvmovie,jarod powerful centre revelations also two old hunt let chase amnesia investigator michaeltweiss andreaparker patrickbauchau jongries harvepresnell yannickbisson jamesdenton tvmovie
2591,103688,Daydream Believers: The Monkees Story,0.07197,monkees version shortened cleveland concert segment television,achieved worldwide fame,,georgestanchev lbfisher jeffgeddis aaronlohr colinferguson wallacelangham stephenbogaert pollyshannon jimthorburn tobyproctor sarahlafleur,drama music documentary,monkees version shortened cleveland concert segment television achieved worldwide fame  georgestanchev lbfisher jeffgeddis aaronlohr colinferguson wallacelangham stephenbogaert pollyshannon jimthorburn tobyproctor sarahlafleur drama music documentary
2592,31410,My Sweet Little Village,1.662033,otík pávek man otíks turek large inherited,,,jánosbán mariánlabuda zdeněksvěrák libušešafránková petrčepek rudolfhrušínský milenadvorská miladaježková janhartl jiřílír júliussatinský miloslavštibich,comedy,otík pávek man otíks turek large inherited   jánosbán mariánlabuda zdeněksvěrák libušešafránková petrčepek rudolfhrušínský milenadvorská miladaježková janhartl jiřílír júliussatinský miloslavštibich comedy
2593,8930,Modern Life,0.400281,,,cattle time of farm crisis passage,paulargaud marcelchallaye germainechallaye jacqueschirac,documentary,cattle time of farm crisis passage paulargaud marcelchallaye germainechallaye jacqueschirac documentary
2594,50162,964 Pinocchio,1.15526,himiko memorywiped pinocchio memory also simple loss,,vomiting nudity in digit pinocchio japanese cyberpunk title violence,hajisuzuki onnchan kojiotsubo kyokohara rakumarosanyutei kotamori tomiowatanabe anrihayashi kyokoirohani michikoharada yukofujiwara yoshimitsutakada naoshigoda takahirohosoya ranko kojikita,sciencefiction horror,himiko memorywiped pinocchio memory also simple loss  vomiting nudity in digit pinocchio japanese cyberpunk title violence hajisuzuki onnchan kojiotsubo kyokohara rakumarosanyutei kotamori tomiowatanabe anrihayashi kyokoirohani michikoharada yukofujiwara yoshimitsutakada naoshigoda takahirohosoya ranko kojikita sciencefiction horror
2595,81229,Hacker,0.294256,computer genius marcin clever friend turbo two,,,bartoszobuchowicz kasiasmutniak bogusławlinda marekkondrat piotrmiazga pawełwilczak cezarymorawski,comedy,computer genius marcin clever friend turbo two   bartoszobuchowicz kasiasmutniak bogusławlinda marekkondrat piotrmiazga pawełwilczak cezarymorawski comedy
2596,53129,The Turkish Gambit,0.963791,russian erast army fandorin also knows film,,,egorberoev olgakrasko maratbasharov vladimirilin dmitriypevtsov viktorverzhbitskiy aleksandrbaluev alekseyguskov yuriykutsenko andreykrasko leonidkuravlyov yevgenilazarev sergeygazarov viktorbychkov,mystery adventure action drama history,russian erast army fandorin also knows film   egorberoev olgakrasko maratbasharov vladimirilin dmitriypevtsov viktorverzhbitskiy aleksandrbaluev alekseyguskov yuriykutsenko andreykrasko leonidkuravlyov yevgenilazarev sergeygazarov viktorbychkov mystery adventure action drama history
2597,4705,The Sensuous Nurse,1.592784,greedy relatives hire wealthy count suffering sensual,ursula andress melt,hunter woman beautiful nudity heart female legacy attack nurse,ursulaandress duiliodelprete mariopisu danielevargas carlaromanelli marinaconfalone lucianapaluzzi linotoffolo jackpalance attilioduse,comedy,greedy relatives hire wealthy count suffering sensual ursula andress melt hunter woman beautiful nudity heart female legacy attack nurse ursulaandress duiliodelprete mariopisu danielevargas carlaromanelli marinaconfalone lucianapaluzzi linotoffolo jackpalance attilioduse comedy
2598,2988,The Harrad Experiment,0.952641,fictional harrad college students learn took place,free liberated relations,promiscuity nudity female college revolution sexual free student sex university erotic stand therapy a movie male trois onenight sexuality dormitory group menage love,jameswhitmore tippihedren donjohnson brunokirby lauriewalters victoriathompson elliottstreet robertmiddleton billysands sharonullrick maggiewellman ronkolman michaelgreene melaniegriffith gregoryharrison,drama romance,fictional harrad college students learn took place free liberated relations promiscuity nudity female college revolution sexual free student sex university erotic stand therapy a movie male trois onenight sexuality dormitory group menage love jameswhitmore tippihedren donjohnson brunokirby lauriewalters victoriathompson elliottstreet robertmiddleton billysands sharonullrick maggiewellman ronkolman michaelgreene melaniegriffith gregoryharrison drama romance
2599,27351,Meatball Machine,1.1965,human flesh alien parasites grotesquely invade love,,japanese cyberpunk invasion alien parasite,aobakawai kenichikawasaki shôichirômasumoto torutezuka ayanoyamamoto 高桥一生,foreign horror sciencefiction,human flesh alien parasites grotesquely invade love  japanese cyberpunk invasion alien parasite aobakawai kenichikawasaki shôichirômasumoto torutezuka ayanoyamamoto 高桥一生 foreign horror sciencefiction
2600,59429,Paranormal Activity: Tokyo Night,4.677365,oren pelis paranormal activity unofficial sequel,nightmare continue,paranormal ghost activity footage found,aoinakamura norikoaoyama,horror thriller,oren pelis paranormal activity unofficial sequel nightmare continue paranormal ghost activity footage found aoinakamura norikoaoyama horror thriller
2601,107406,Oscenità,0.335692,sleaze offers several sexually explicit scenes including,,vegetables homosexuality candle nudity sex female fantasy donkey rape sexual,isarcoravaioli mirellarossi dinostrano bradeuston francagrey antoniomaronese ivanagiordan lucianoconti giorgiodolfin gotagobert marcelloboniniolas annaardizzone mariateresabaldoni danielegabbai mauriziomannoia lucianogiovannini bartolomeoarrabito sergiorovelli carlamancini gianniottaviani,drama,sleaze offers several sexually explicit scenes including  vegetables homosexuality candle nudity sex female fantasy donkey rape sexual isarcoravaioli mirellarossi dinostrano bradeuston francagrey antoniomaronese ivanagiordan lucianoconti giorgiodolfin gotagobert marcelloboniniolas annaardizzone mariateresabaldoni danielegabbai mauriziomannoia lucianogiovannini bartolomeoarrabito sergiorovelli carlamancini gianniottaviani drama
2602,27255,From a Place of Darkness,0.582832,ghosts miles past victims video faint energy,,,travisschuldt johnsavage bronsonpinchot valerymortiz conorduffy nataliezea carmenpalumbo carmenmormino jeffreytunterkofler cristenirene nikkiflux elinamadison ericmichaelkochmer jenniferpfalzgraff catherinequantschnigg aimeedenaro christopherallen,drama thriller horror,ghosts miles past victims video faint energy   travisschuldt johnsavage bronsonpinchot valerymortiz conorduffy nataliezea carmenpalumbo carmenmormino jeffreytunterkofler cristenirene nikkiflux elinamadison ericmichaelkochmer jenniferpfalzgraff catherinequantschnigg aimeedenaro christopherallen drama thriller horror
2603,48856,Gun-shy,0.758908,girl life lukas loner whose changes dramatically,,film independent,fabianhinrichs laviniawilson johanleysen ingeborgwestphal rudolfwmarnitz thorstenmerten christophwaltz axelprahl marikagiorgobiani,crime drama thriller,girl life lukas loner whose changes dramatically  film independent fabianhinrichs laviniawilson johanleysen ingeborgwestphal rudolfwmarnitz thorstenmerten christophwaltz axelprahl marikagiorgobiani crime drama thriller
2604,70418,Wasted on the Young,1.948284,high school party goes dangerously rails one,proven guilty innocent,,oliverackland adelaideclemens alexrussell georginahaig geraldinehakewill nathancoenen patrickcullen kevinlefebvre lisabennett,drama thriller romance,high school party goes dangerously rails one proven guilty innocent  oliverackland adelaideclemens alexrussell georginahaig geraldinehakewill nathancoenen patrickcullen kevinlefebvre lisabennett drama thriller romance
2605,6945,Miracle on Ice,0.818768,hockey coach herb brooks leads mike eruzione,,hockey ice games olympic,karlmalden andrewstevens steveguttenberg jerryhouser allanmiller robertflyons robertpierce michaelcavanaugh lucindadooling jessicawalter eugeneroche thomasbabson jackblessing michaelcumming rickdano thomasfduffy scottferaco peterhorton johnlansing almichaels,drama family,hockey coach herb brooks leads mike eruzione  hockey ice games olympic karlmalden andrewstevens steveguttenberg jerryhouser allanmiller robertflyons robertpierce michaelcavanaugh lucindadooling jessicawalter eugeneroche thomasbabson jackblessing michaelcumming rickdano thomasfduffy scottferaco peterhorton johnlansing almichaels drama family
2606,93840,Blind Man,0.773371,’ est de un le l et,,,jacquesgamblin lambertwilson raphaëlleagogué arnaudcosson davidcapelle antoinelevannier frédérickontogom marievincent dorothéebrière sebastienvandenberghe,thriller action,’ est de un le l et   jacquesgamblin lambertwilson raphaëlleagogué arnaudcosson davidcapelle antoinelevannier frédérickontogom marievincent dorothéebrière sebastienvandenberghe thriller action
2607,5900,The Dress,0.670145,dress train conductor played summer either tragic,,calamity,henrigarcin ingeborgelzevier khaldounelmecky margodames fransvorstman peterblok jacobderwig rudolflucieer maikemeijer carolvanherwijnen rijkdegooyer elizabethhoytink jackwouterse arianeschluter keeshulst loesluca alexvanwarmerdam pieterverhoeff ericvanderdonk annetmalherbe jackvecht jaapspijkers rickykoole lenybreederveld bertbunschoten olgazuiderhoek susanvisser keesprins marcvanwarmerdam mimounoaïssa cecileheuer saskiarinsma titusmuizelaar marcelroijaards ramdewkrishna bertluppes haraldvanderlubbe,comedy drama,dress train conductor played summer either tragic  calamity henrigarcin ingeborgelzevier khaldounelmecky margodames fransvorstman peterblok jacobderwig rudolflucieer maikemeijer carolvanherwijnen rijkdegooyer elizabethhoytink jackwouterse arianeschluter keeshulst loesluca alexvanwarmerdam pieterverhoeff ericvanderdonk annetmalherbe jackvecht jaapspijkers rickykoole lenybreederveld bertbunschoten olgazuiderhoek susanvisser keesprins marcvanwarmerdam mimounoaïssa cecileheuer saskiarinsma titusmuizelaar marcelroijaards ramdewkrishna bertluppes haraldvanderlubbe comedy drama
2608,27724,Psychopathia Sexualis,0.4748979999999999,richard v krafftebings notorious medicoforensic study multinarrative,forbidden desire case,film independent,kristicasey davidweber zoecooper patrickparker davidsanders rogerfoster jasonhodges stevenwestdahl victorlambert adamkthompson jmarcelobanderas tedmanson danielthomasmay janebass annetowns jacobgentry tracymartin michaelhick sandralhughes dortheabozicolonavolpe williamwallace fredwelden bernardsetaroclark adrianroberts rachelsorsakhoury sarahfalls bradbrooks patriciafrench danielpettrow johndjaramillo jerilynnbedingfield elroilwaszkiewicz joeyboren patrickwood jennifercaldwell marystewart sampatton kylemhudson justinwelborn rongoss bryandavis rolandcheatham kathysimmons matthewstanton christievozniak rebeccadutton robnixon gregthompson ashlyndinardo shelbyhofer tristantowne pamelatripp nuriadams sallyshornick bobsouvorin clairebrown davidddoerrier alicespencer lisapaulsen stevewarren veronikaduerr chrisburns craigtollis heatherstarkel stevefreer clairebronson bernieclark ozdillman michaeldinardo sarahfalkenburg luisrhernandez terencejenkins chriskayser carolinemasclet kalinamccreery dantriandiflou constantinevarazo,drama romance,richard v krafftebings notorious medicoforensic study multinarrative forbidden desire case film independent kristicasey davidweber zoecooper patrickparker davidsanders rogerfoster jasonhodges stevenwestdahl victorlambert adamkthompson jmarcelobanderas tedmanson danielthomasmay janebass annetowns jacobgentry tracymartin michaelhick sandralhughes dortheabozicolonavolpe williamwallace fredwelden bernardsetaroclark adrianroberts rachelsorsakhoury sarahfalls bradbrooks patriciafrench danielpettrow johndjaramillo jerilynnbedingfield elroilwaszkiewicz joeyboren patrickwood jennifercaldwell marystewart sampatton kylemhudson justinwelborn rongoss bryandavis rolandcheatham kathysimmons matthewstanton christievozniak rebeccadutton robnixon gregthompson ashlyndinardo shelbyhofer tristantowne pamelatripp nuriadams sallyshornick bobsouvorin clairebrown davidddoerrier alicespencer lisapaulsen stevewarren veronikaduerr chrisburns craigtollis heatherstarkel stevefreer clairebronson bernieclark ozdillman michaeldinardo sarahfalkenburg luisrhernandez terencejenkins chriskayser carolinemasclet kalinamccreery dantriandiflou constantinevarazo drama romance
2609,72720,Hot Wheels Acceleracers: Ignition,1.914671,race racing realms two rival teams deadly,drive survive,cars dimension alternate race,adrianholmes kevanohtsji davidkaye willsanderson andrewduncan dexterbell andrewfrancis briandrummond kirbymorrow lisaannbeley craigveroni kathleenbarr michaeldonovan venusterzo kaspermichaels cussemankuma,sciencefiction family animation,race racing realms two rival teams deadly drive survive cars dimension alternate race adrianholmes kevanohtsji davidkaye willsanderson andrewduncan dexterbell andrewfrancis briandrummond kirbymorrow lisaannbeley craigveroni kathleenbarr michaeldonovan venusterzo kaspermichaels cussemankuma sciencefiction family animation
2610,95375,"Young, Violent, Dangerous",0.035211,paul three police killing local commissioner tomas,,robery sadism abuse nudity murder sex sexual,tomásmilián eleonoragiorgi stefanopatrizi benjaminlev maxdelys diegoabatantuono venantinovenantini salvatorebilla antonioguidi lucianobaraghini ruggerodiella giorgiolocuratolo valeriagagliardi gloriapiedimonte tomfelleghy mariarosariariuzzi carmeloreale peterberling floracarosello cesaredivito nickalexander omerocapanna franzcolangeli ranierodorascenzi marvindrake attiliopelegatti,thriller crime drama,paul three police killing local commissioner tomas  robery sadism abuse nudity murder sex sexual tomásmilián eleonoragiorgi stefanopatrizi benjaminlev maxdelys diegoabatantuono venantinovenantini salvatorebilla antonioguidi lucianobaraghini ruggerodiella giorgiolocuratolo valeriagagliardi gloriapiedimonte tomfelleghy mariarosariariuzzi carmeloreale peterberling floracarosello cesaredivito nickalexander omerocapanna franzcolangeli ranierodorascenzi marvindrake attiliopelegatti thriller crime drama
2611,2798,Oscar,4.51157,french cinema louis de funes bertrand barnier,,person in mistake,louisdefunès clauderich agathenatanson claudegensac sylviasaurel dominiquepage paulpréboist mariodavid germainedelbat rogervanhool,comedy,french cinema louis de funes bertrand barnier  person in mistake louisdefunès clauderich agathenatanson claudegensac sylviasaurel dominiquepage paulpréboist mariodavid germainedelbat rogervanhool comedy
2612,83827,In the Darkness of the Night,0.4286430000000001,portuguese underworld disturbing film prostitution,,homicide tragedy greek family dysfunctional prostitution drama,beatrizbatarda ritablanco fernandoluís cleiaalmeida joséraposo joãoreis anabelamoreira,crime drama,portuguese underworld disturbing film prostitution  homicide tragedy greek family dysfunctional prostitution drama beatrizbatarda ritablanco fernandoluís cleiaalmeida joséraposo joãoreis anabelamoreira crime drama
